"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jan 20 06:10:31 GMT 2024","Sat Jan 20 06:10:32 GMT 2024","1567","","","","","","Get all products",""
"passed","Sat Jan 20 06:10:37 GMT 2024","Sat Jan 20 06:10:43 GMT 2024","5132","","","","","","Creation of the order",""
"passed","Sat Jan 20 06:10:28 GMT 2024","Sat Jan 20 06:10:29 GMT 2024","792","","","","","","Successful login - happy path #2",""
"passed","Sat Jan 20 06:10:29 GMT 2024","Sat Jan 20 06:10:29 GMT 2024","708","","","","","","Unsuccessful login - invalid email, invalid password, invalid email & password #1",""
"passed","Sat Jan 20 06:10:44 GMT 2024","Sat Jan 20 06:10:44 GMT 2024","734","","","","","","Unsuccessful registration - user tries to register with already used email address",""
"passed","Sat Jan 20 06:10:32 GMT 2024","Sat Jan 20 06:10:35 GMT 2024","2212","","","","","","Get a specific product from the list based on the product Id",""
"passed","Sat Jan 20 06:10:30 GMT 2024","Sat Jan 20 06:10:31 GMT 2024","716","","","","","","Unsuccessful login - invalid email, invalid password, invalid email & password #3",""
"passed","Sat Jan 20 06:10:25 GMT 2024","Sat Jan 20 06:10:28 GMT 2024","2582","","","","","","Successful login - happy path #1",""
"passed","Sat Jan 20 06:10:43 GMT 2024","Sat Jan 20 06:10:44 GMT 2024","916","","","","","","Successful registration - happy path",""
"passed","Sat Jan 20 06:10:35 GMT 2024","Sat Jan 20 06:10:37 GMT 2024","2902","","","","","","Add product to the cart",""
"passed","Sat Jan 20 06:10:29 GMT 2024","Sat Jan 20 06:10:30 GMT 2024","812","","","","","","Unsuccessful login - invalid email, invalid password, invalid email & password #2",""
