"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jan 27 06:09:34 GMT 2024","Sat Jan 27 06:09:37 GMT 2024","2666","","","","","","Add product to the cart",""
"passed","Sat Jan 27 06:09:25 GMT 2024","Sat Jan 27 06:09:28 GMT 2024","2438","","","","","","Successful login - happy path #1",""
"passed","Sat Jan 27 06:09:40 GMT 2024","Sat Jan 27 06:09:41 GMT 2024","666","","","","","","Unsuccessful registration - user tries to register with already used email address",""
"passed","Sat Jan 27 06:09:39 GMT 2024","Sat Jan 27 06:09:40 GMT 2024","838","","","","","","Successful registration - happy path",""
"passed","Sat Jan 27 06:09:37 GMT 2024","Sat Jan 27 06:09:39 GMT 2024","2664","","","","","","Creation of the order",""
"passed","Sat Jan 27 06:09:29 GMT 2024","Sat Jan 27 06:09:30 GMT 2024","733","","","","","","Unsuccessful login - invalid email, invalid password, invalid email & password #2",""
"passed","Sat Jan 27 06:09:28 GMT 2024","Sat Jan 27 06:09:29 GMT 2024","780","","","","","","Successful login - happy path #2",""
"passed","Sat Jan 27 06:09:29 GMT 2024","Sat Jan 27 06:09:29 GMT 2024","652","","","","","","Unsuccessful login - invalid email, invalid password, invalid email & password #1",""
"passed","Sat Jan 27 06:09:32 GMT 2024","Sat Jan 27 06:09:34 GMT 2024","2054","","","","","","Get a specific product from the list based on the product Id",""
"passed","Sat Jan 27 06:09:30 GMT 2024","Sat Jan 27 06:09:31 GMT 2024","652","","","","","","Unsuccessful login - invalid email, invalid password, invalid email & password #3",""
"passed","Sat Jan 27 06:09:31 GMT 2024","Sat Jan 27 06:09:32 GMT 2024","1425","","","","","","Get all products",""
