"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Feb 01 06:11:30 GMT 2024","Thu Feb 01 06:11:31 GMT 2024","753","","","","","","Unsuccessful registration - user tries to register with already used email address",""
"passed","Thu Feb 01 06:11:18 GMT 2024","Thu Feb 01 06:11:18 GMT 2024","708","","","","","","Unsuccessful login - invalid email, invalid password, invalid email & password #3",""
"passed","Thu Feb 01 06:11:20 GMT 2024","Thu Feb 01 06:11:22 GMT 2024","2276","","","","","","Get a specific product from the list based on the product Id",""
"passed","Thu Feb 01 06:11:16 GMT 2024","Thu Feb 01 06:11:17 GMT 2024","720","","","","","","Unsuccessful login - invalid email, invalid password, invalid email & password #1",""
"passed","Thu Feb 01 06:11:29 GMT 2024","Thu Feb 01 06:11:30 GMT 2024","910","","","","","","Successful registration - happy path",""
"passed","Thu Feb 01 06:11:13 GMT 2024","Thu Feb 01 06:11:15 GMT 2024","2592","","","","","","Successful login - happy path #1",""
"passed","Thu Feb 01 06:11:22 GMT 2024","Thu Feb 01 06:11:26 GMT 2024","4155","","","","","","Add product to the cart",""
"passed","Thu Feb 01 06:11:17 GMT 2024","Thu Feb 01 06:11:18 GMT 2024","846","","","","","","Unsuccessful login - invalid email, invalid password, invalid email & password #2",""
"passed","Thu Feb 01 06:11:26 GMT 2024","Thu Feb 01 06:11:29 GMT 2024","2917","","","","","","Creation of the order",""
"passed","Thu Feb 01 06:11:15 GMT 2024","Thu Feb 01 06:11:16 GMT 2024","860","","","","","","Successful login - happy path #2",""
"passed","Thu Feb 01 06:11:18 GMT 2024","Thu Feb 01 06:11:20 GMT 2024","1582","","","","","","Get all products",""
