"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Feb 17 06:10:23 GMT 2024","Sat Feb 17 06:10:25 GMT 2024","1500","","","","","","Get all products",""
"passed","Sat Feb 17 06:10:21 GMT 2024","Sat Feb 17 06:10:22 GMT 2024","686","","","","","","Unsuccessful login - invalid email, invalid password, invalid email & password #1",""
"passed","Sat Feb 17 06:10:22 GMT 2024","Sat Feb 17 06:10:23 GMT 2024","752","","","","","","Unsuccessful login - invalid email, invalid password, invalid email & password #2",""
"passed","Sat Feb 17 06:10:23 GMT 2024","Sat Feb 17 06:10:23 GMT 2024","674","","","","","","Unsuccessful login - invalid email, invalid password, invalid email & password #3",""
"passed","Sat Feb 17 06:10:25 GMT 2024","Sat Feb 17 06:10:27 GMT 2024","2103","","","","","","Get a specific product from the list based on the product Id",""
"passed","Sat Feb 17 06:10:30 GMT 2024","Sat Feb 17 06:10:33 GMT 2024","2765","","","","","","Creation of the order",""
"passed","Sat Feb 17 06:10:34 GMT 2024","Sat Feb 17 06:10:34 GMT 2024","712","","","","","","Unsuccessful registration - user tries to register with already used email address",""
"passed","Sat Feb 17 06:10:18 GMT 2024","Sat Feb 17 06:10:21 GMT 2024","2923","","","","","","Successful login - happy path #1",""
"passed","Sat Feb 17 06:10:21 GMT 2024","Sat Feb 17 06:10:21 GMT 2024","766","","","","","","Successful login - happy path #2",""
"passed","Sat Feb 17 06:10:27 GMT 2024","Sat Feb 17 06:10:30 GMT 2024","2841","","","","","","Add product to the cart",""
"passed","Sat Feb 17 06:10:33 GMT 2024","Sat Feb 17 06:10:34 GMT 2024","918","","","","","","Successful registration - happy path",""
