"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Feb 05 06:11:25 GMT 2024","Mon Feb 05 06:11:28 GMT 2024","3294","","","","","","Add product to the cart",""
"passed","Mon Feb 05 06:11:28 GMT 2024","Mon Feb 05 06:11:31 GMT 2024","3047","","","","","","Creation of the order",""
"passed","Mon Feb 05 06:11:17 GMT 2024","Mon Feb 05 06:11:18 GMT 2024","917","","","","","","Successful login - happy path #2",""
"passed","Mon Feb 05 06:11:20 GMT 2024","Mon Feb 05 06:11:21 GMT 2024","749","","","","","","Unsuccessful login - invalid email, invalid password, invalid email & password #3",""
"passed","Mon Feb 05 06:11:22 GMT 2024","Mon Feb 05 06:11:25 GMT 2024","2351","","","","","","Get a specific product from the list based on the product Id",""
"passed","Mon Feb 05 06:11:31 GMT 2024","Mon Feb 05 06:11:32 GMT 2024","981","","","","","","Successful registration - happy path",""
"passed","Mon Feb 05 06:11:18 GMT 2024","Mon Feb 05 06:11:19 GMT 2024","782","","","","","","Unsuccessful login - invalid email, invalid password, invalid email & password #1",""
"passed","Mon Feb 05 06:11:32 GMT 2024","Mon Feb 05 06:11:33 GMT 2024","768","","","","","","Unsuccessful registration - user tries to register with already used email address",""
"passed","Mon Feb 05 06:11:15 GMT 2024","Mon Feb 05 06:11:17 GMT 2024","2621","","","","","","Successful login - happy path #1",""
"passed","Mon Feb 05 06:11:21 GMT 2024","Mon Feb 05 06:11:22 GMT 2024","1634","","","","","","Get all products",""
"passed","Mon Feb 05 06:11:19 GMT 2024","Mon Feb 05 06:11:20 GMT 2024","837","","","","","","Unsuccessful login - invalid email, invalid password, invalid email & password #2",""
