"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jan 05 22:57:54 GMT 2024","Fri Jan 05 22:57:55 GMT 2024","654","","","","","","Unsuccessful login - invalid email, invalid password, invalid email & password #1",""
"passed","Fri Jan 05 22:57:51 GMT 2024","Fri Jan 05 22:57:54 GMT 2024","2456","","","","","","Successful login - happy path #1",""
"passed","Fri Jan 05 22:57:56 GMT 2024","Fri Jan 05 22:57:56 GMT 2024","646","","","","","","Unsuccessful login - invalid email, invalid password, invalid email & password #3",""
"passed","Fri Jan 05 22:57:54 GMT 2024","Fri Jan 05 22:57:54 GMT 2024","735","","","","","","Successful login - happy path #2",""
"passed","Fri Jan 05 22:57:55 GMT 2024","Fri Jan 05 22:57:56 GMT 2024","730","","","","","","Unsuccessful login - invalid email, invalid password, invalid email & password #2",""
